word,due,difficulty,stability,factor,ivl
隊,50,8.925999641418457,60.470001220703125,1650,48
怒りっぽい,50,9.569999694824219,73.31999969482422,2250,56
サクサク,50,10.0,34.529998779296875,2050,120
繁栄,51,8.894000053405762,58.7599983215332,1700,47
究極,51,10.0,54.439998626708984,1600,210
堪らない,51,9.663999557495117,44.209999084472656,2050,89
葦,51,7.921999931335449,78.77999877929688,2500,117
畳,51,9.949000358581543,46.7400016784668,1900,178
明後日,51,9.640000343322754,63.2599983215332,2100,244
連休,51,7.263999938964844,70.69000244140625,1950,62
連中,51,9.89900016784668,59.720001220703125,2200,73
妙,51,8.934000015258789,60.68000030517578,2250,157
冒険,51,8.845999717712402,61.599998474121094,1900,88
記念,51,9.482000350952148,74.66999816894531,2200,288
至る,51,9.949000358581543,50.689998626708984,2250,78
健康,51,8.876999855041504,51.61000061035156,2000,90
気候,51,9.61299991607666,39.150001525878906,2200,151
人形,51,9.244999885559082,76.98999786376953,2500,55
自由,51,,,2800,498
兄弟,51,9.60099983215332,51.779998779296875,2800,159
救出,51,9.598999977111816,42.0,2200,162
群衆,51,9.89900016784668,45.5099983215332,2250,70
文化庁,51,9.560999870300293,50.810001373291016,2200,196
戦士,51,9.161999702453613,75.69999694824219,2450,292
粘着,51,9.633000373840332,27.06999969482422,2150,85
入場券,51,,,2200,447
何処でも,51,8.791999816894531,62.150001525878906,2450,48
採れる,51,8.973999977111816,77.6500015258789,2050,58
僭称,51,9.586000442504883,73.0,1450,56
樹海,51,9.89900016784668,70.79000091552734,1900,52
あり触れる,51,9.689000129699707,26.190000534057617,2200,101
焼べる,51,9.394000053405762,42.7599983215332,2200,88
別行動,51,9.836999893188477,71.38999938964844,2500,51
よじ登る,51,9.767999649047852,64.13999938964844,2300,52
自転,52,9.637999534606934,65.58000183105469,2100,49
肝心,52,8.821000099182129,69.69000244140625,1550,55
回収,52,9.692000389099121,41.349998474121094,2200,157
緊急,52,9.848999977111816,42.279998779296875,2300,106
事項,52,9.949000358581543,58.22999954223633,1300,168
覗く,52,10.0,32.040000915527344,2050,106
直後,52,9.89900016784668,66.88999938964844,1500,54
膝,52,9.949000358581543,46.380001068115234,2500,82
結ぶ,52,8.934000015258789,66.6500015258789,1900,50
真剣,52,9.569000244140625,63.63999938964844,1550,48
正直,52,10.0,40.79999923706055,1300,70
同様,52,8.838000297546387,64.79000091552734,1600,50
砂漠,52,8.140000343322754,81.95999908447266,2600,171
困難,52,9.949000358581543,43.630001068115234,2250,80
習慣,52,,,2200,309
病気,52,8.234999656677246,69.30000305175781,2300,89
学生,52,,,2500,291
冷たい,52,,,2500,443
授業,52,8.105999946594238,53.93000030517578,2650,113
先発,52,8.934000015258789,74.55999755859375,2400,105
体勢,52,8.86400032043457,68.12999725341797,2250,133
見つめる,52,9.88599967956543,63.779998779296875,1900,246
不可能,52,9.89900016784668,69.1500015258789,2500,73
寝不足,52,7.129000186920166,134.4600067138672,2350,162
吹き飛ばす,52,8.934000015258789,48.5,1900,81
触れ,52,8.894000053405762,81.93000030517578,2450,104
雄叫び,52,8.755000114440918,73.22000122070312,2250,123
別行動,52,9.031999588012695,66.58000183105469,2500,81
隻腕,52,9.536999702453613,40.279998779296875,2500,187
独占,53,9.848999977111816,28.93000030517578,2300,101
産婦人科,53,8.916999816894531,80.7699966430664,1650,58
模倣,53,9.949000358581543,40.959999084472656,2100,96
兼ねる,53,10.0,39.36000061035156,1650,143
食器,53,10.0,47.189998626708984,1800,182
表現,53,9.711000442504883,59.66999816894531,1800,80
責任,53,9.137999534606934,65.06999969482422,2500,251
様子,53,,,2300,657
丘,53,,,2300,529
結婚,53,4.929999828338623,78.29000091552734,2500,59
倒置,53,9.89900016784668,71.37000274658203,1800,59
炊飯器,53,9.312000274658203,63.040000915527344,2500,154
解析,53,8.934000015258789,66.61000061035156,1900,49
勇者,53,8.9399995803833,67.93000030517578,2500,57
開封,53,10.0,23.899999618530273,2050,94
親孝行,53,,,2500,340
鴨,53,7.925000190734863,84.6500015258789,2500,132
小川,53,,,2650,982
上げる,53,9.89900016784668,46.83000183105469,1850,138
わくわく,53,5.781000137329102,69.61000061035156,2000,49
猛禽類,53,8.083000183105469,76.70999908447266,1800,98
飛ばし読む,53,9.541999816894531,56.0,2200,216
更地,53,8.869000434875488,76.87999725341797,2100,133
削り取る,53,9.74899959564209,68.45999908447266,2600,52
畳,54,,,2450,839
眩しい,54,9.70300006866455,29.700000762939453,2150,108
変革,54,9.89900016784668,48.970001220703125,1950,137
敵,54,9.89900016784668,68.97000122070312,1500,78
配置,54,9.800000190734863,58.9900016784668,1450,50
収容,54,9.949000358581543,41.369998931884766,1600,118
一昨日,54,10.0,32.79999923706055,1750,130
機械,54,9.800000190734863,23.110000610351562,2300,89
恵まれる,54,9.777000427246094,32.119998931884766,2200,93
看板,54,9.680000305175781,76.08999633789062,1950,56
淡水,54,10.0,34.95000076293945,2050,127
役目,54,10.0,30.610000610351562,2050,120
倣う,54,8.845000267028809,85.70999908447266,1750,64
速達,54,8.925000190734863,52.4900016784668,1750,99
猿,54,8.965999603271484,33.880001068115234,2400,76
虎,54,9.520000457763672,62.220001220703125,2200,240
中央,54,9.767999649047852,59.08000183105469,1700,116
守る,54,,,2350,467
発表,54,9.107999801635742,72.8499984741211,2500,64
開始,54,9.848999977111816,58.90999984741211,1950,50
大体,54,4.921000003814697,89.72000122070312,2450,65
続ける,54,5.781000137329102,18.270000457763672,2350,132
社長,54,4.85099983215332,35.11000061035156,2500,143
最初,54,9.470000267028809,58.849998474121094,2250,227
布団,54,8.942000389099121,72.94000244140625,2400,59
畳,54,,,2450,839
下さい,54,4.929999828338623,2.4000000953674316,2500,262
並べる,54,8.03600025177002,107.2699966430664,2200,157
緑,54,9.871000289916992,70.0,1900,270
当分,54,8.074000358581543,91.48999786376953,2400,162
敵対,54,9.701000213623047,67.01000213623047,2300,55
射撃,54,8.090999603271484,89.01000213623047,2100,123
前回,54,10.0,36.540000915527344,2250,125
狩り,54,9.89900016784668,70.55000305175781,2250,56
長生き,54,9.538999557495117,75.16000366210938,2850,60
お願い,54,9.751999855041504,53.869998931884766,2150,68
擬声語／擬音語,54,4.929999828338623,80.69999694824219,2150,63
牙,54,10.0,27.709999084472656,2150,101
銀河系,54,9.805000305175781,70.9000015258789,2100,60
ずっしり,54,9.345000267028809,76.62000274658203,2300,63
壺,55,9.949000358581543,50.83000183105469,2500,69
怯える,55,9.517000198364258,63.0,2200,243
読者,55,,,2500,550
災害,55,9.70300006866455,41.08000183105469,2450,91
爪,55,,,2500,322
工夫,55,9.949000358581543,40.27000045776367,2250,128
取り入れる,55,9.89900016784668,26.8700008392334,2300,100
再来月,55,,,2800,529
翼,55,9.949000358581543,48.34000015258789,2250,84
博士,55,9.557000160217285,51.849998474121094,2200,200
筋肉,55,9.201000213623047,64.80999755859375,2450,250
改善,55,,,2200,353
当時,55,9.800000190734863,38.849998474121094,1850,95
牛,55,8.090999603271484,86.0199966430664,2500,68
課,55,,,2750,305
莫大,55,9.949000358581543,49.599998474121094,2400,81
注目,55,,,2300,351
清潔,55,,,2500,407
予測,55,9.220000267028809,130.92999267578125,2300,505
工場,55,,,2800,422
警察,55,4.929999828338623,2.4000000953674316,2500,264
厳しい,55,9.89900016784668,73.2699966430664,2250,56
紅茶,55,8.956999778747559,106.26000213623047,1900,74
食堂,55,,,2500,340
蛇,55,8.965999603271484,78.62000274658203,2200,144
祖国,55,10.0,54.959999084472656,1300,212
１００億,55,8.050999641418457,111.29000091552734,1750,102
うつ病,55,,,2500,419
花粉症,55,,,2300,346
鹿,55,10.0,35.33000183105469,2050,123
視聴,55,9.390999794006348,53.02000045776367,2250,79
目高,55,,,2500,367
紛う,55,9.585000038146973,67.08000183105469,2100,51
削り取る,55,9.656000137329102,37.79999923706055,2100,95
巨根,55,8.802000045776367,57.810001373291016,2800,223
謝罪,55,9.949000358581543,52.959999084472656,2400,82
万能,56,8.934000015258789,59.040000915527344,2250,130
威力,56,10.0,37.79999923706055,2050,140
探検,56,9.541000366210938,56.2599983215332,2200,217
漏れる,56,9.848999977111816,69.04000091552734,1400,54
糊,56,5.75600004196167,73.97000122070312,2300,56
しゃがむ,56,9.37399959564209,47.7400016784668,2500,188
汲む,56,8.798999786376953,96.23999786376953,2300,69
非常,56,9.949000358581543,79.83000183105469,1700,61
経由,56,8.050999641418457,78.66999816894531,2100,57
任せる,56,9.949000358581543,48.52000045776367,1800,172
微笑む,56,9.321999549865723,65.58999633789062,2350,253
骨,56,10.0,46.63999938964844,1950,78
現状,56,,,2650,649
掃除,56,4.929999828338623,137.3699951171875,2500,122
墓,56,,,2350,655
集中,56,8.838000297546387,76.6500015258789,1600,62
延期,56,9.89900016784668,46.15999984741211,2250,106
流れる,56,,,2600,328
安全,56,9.765999794006348,44.06999969482422,2050,170
集める,56,9.477999687194824,75.95999908447266,2200,293
届ける,56,9.89900016784668,71.30000305175781,1300,54
先生,56,,,2500,295
びっしり,56,8.074000358581543,103.95999908447266,2350,156
食,56,9.04699993133545,77.6500015258789,2050,63
戒め,56,8.876999855041504,69.55999755859375,2050,58
その辺,56,8.991000175476074,80.25,2300,125
制御,56,9.949000358581543,48.0,2250,83
恰も,56,8.845000267028809,83.98999786376953,1750,60
博士号,56,,,2800,428
文型,56,8.925000190734863,49.849998474121094,2200,104
健康管理,56,9.473999977111816,77.26000213623047,2250,68
加護,56,,,2200,406
滑空,56,9.51099967956543,64.80999755859375,2200,250
安置,56,9.949000358581543,40.400001525878906,2050,70
売れっ子,56,10.0,48.83000183105469,2200,158
整流,56,7.677999973297119,132.58999633789062,2500,86
独占,57,9.800000190734863,64.5,2300,53
作戦,57,9.222000122070312,56.18000030517578,2400,86
移転,57,,,2450,688
椅子,57,9.949000358581543,41.41999816894531,1650,137
軒,57,9.949000358581543,51.029998779296875,1600,176
余裕,57,9.89900016784668,49.790000915527344,1500,120
大気,57,8.140000343322754,66.01000213623047,2350,98
広告,57,9.760000228881836,53.459999084472656,1700,73
酸素,57,10.0,28.670000076293945,2050,90
意見,57,7.232999801635742,144.67999267578125,2000,126
折る,57,9.949000358581543,79.23999786376953,1850,66
触る,57,9.496000289916992,69.73999786376953,2200,269
腕,57,10.0,39.36000061035156,2350,83
出す,57,,,3100,1167
偏差値,57,9.89900016784668,64.97000122070312,1950,72
照れる,57,9.562999725341797,87.45999908447266,2250,67
絆,57,9.949000358581543,48.959999084472656,1900,170
地表,57,9.767999649047852,35.0,2500,98
供える,57,9.423999786376953,81.19999694824219,1450,59
幾度,57,8.885000228881836,71.66999816894531,2100,55
下さる,57,9.89900016784668,58.59000015258789,1900,226
今日中に,57,,,2650,369
棍棒,57,9.522000312805176,61.70000076293945,2200,238
若しや,57,8.925000190734863,81.97000122070312,2450,147
筆舌,57,9.848999977111816,53.79999923706055,1850,125
譲り受ける,57,10.0,47.08000183105469,2200,79
団,57,9.190999984741211,52.88999938964844,2500,204
勇猛,57,8.973999977111816,48.68000030517578,2100,91
馳せる,57,9.949000358581543,36.810001373291016,2300,155
添う,58,9.309000015258789,69.4800033569336,2350,268
過ち,58,8.902000427246094,81.33999633789062,1950,122
個人,58,9.581999778747559,44.029998779296875,2050,82
理解,58,,,2650,874
悪魔,58,8.996000289916992,81.19000244140625,2500,64
谷,58,9.89900016784668,52.75,1350,110
両替,58,9.767999649047852,61.04999923706055,2250,116
菓子,58,9.89900016784668,62.79999923706055,1850,79
油,58,9.527999877929688,45.560001373291016,2350,190
癖,58,9.949000358581543,68.8499984741211,1800,57
食料品,58,8.17199993133545,71.52999877929688,2550,161
座る,58,9.256999969482422,86.06999969482422,2350,332
国,58,4.15500020980835,80.05999755859375,2650,63
発祥地,58,9.800000190734863,51.5,1700,79
切り札,58,9.604000091552734,49.599998474121094,2350,83
皮膚科,58,8.807000160217285,69.69000244140625,1900,59
巡礼,58,9.751999855041504,57.5099983215332,2300,86
待たせる,58,9.119000434875488,70.0,2500,270
除去,58,8.934000015258789,74.05000305175781,2550,57
心境,58,8.107999801635742,77.1500015258789,1750,65
因みに,58,9.89900016784668,52.709999084472656,1800,88
弦,58,9.848999977111816,70.44999694824219,1300,54
非公開,58,9.59000015258789,44.06999969482422,2200,170
和製英語,58,,,2650,825
僭王,58,9.305000305175781,70.5199966430664,2350,272
自給自足,58,9.821999549865723,37.52000045776367,2200,178
開催,59,8.973999977111816,77.87000274658203,1650,64
封鎖,59,9.89799976348877,77.05999755859375,1900,57
垂れる,59,9.800000190734863,47.0099983215332,2250,113
治療,59,9.89900016784668,71.06999969482422,2200,59
後悔,59,10.0,46.40999984741211,1800,179
出張,59,8.71500015258789,82.2300033569336,1800,69
敬う,59,9.949000358581543,38.880001068115234,1850,130
追加,59,,,2350,618
中身,59,9.22700023651123,59.40999984741211,2200,73
冷める,59,8.107999801635742,73.81999969482422,1750,61
膨大,59,9.949000358581543,32.97999954223633,2250,141
高める,59,9.70300006866455,34.5,2250,125
就職,59,,,2200,367
諦める,59,9.751999855041504,31.3700008392334,2500,105
戦う,59,,,2350,548
輝く,59,9.565999984741211,49.52000045776367,2200,191
黒板,59,,,2200,387
見事,59,8.045000076293945,74.37000274658203,1900,56
次々,59,9.949000358581543,45.70000076293945,1900,189
抵抗,59,9.532999992370605,58.33000183105469,2200,225
人物,59,,,1900,340
祖母,59,9.187999725341797,53.66999816894531,2500,207
深い,59,8.991000175476074,94.0,2100,69
心,59,2.4010000228881836,231.74000549316406,2650,122
貸す,59,9.576000213623047,91.6500015258789,2250,72
家庭,59,,,2200,715
言葉,59,4.120999813079834,159.97999572753906,2500,110
低い,59,9.085000038146973,63.0,2550,243
相性,59,9.89900016784668,62.9900016784668,2250,85
無償,59,8.833999633789062,93.0,2400,69
勇者,59,8.107999801635742,87.98999786376953,2450,67
老舗,59,6.4070000648498535,290.2300109863281,1900,90
因みに,59,8.925999641418457,71.30000305175781,2650,275
１割,59,9.906000137329102,56.0,1900,216
見極める,59,8.059000015258789,87.9000015258789,2300,100
違法,59,9.70300006866455,39.380001068115234,2450,104
関係,59,9.227999687194824,74.66999816894531,2400,288
超人的,59,,,2800,1003
聴解,59,10.0,39.95000076293945,1750,148
平民,59,8.751999855041504,67.93000030517578,2800,262
衝撃,60,9.949000358581543,76.80000305175781,1800,59
上手い,60,4.929999828338623,81.55000305175781,2500,68
厳か,60,8.845999717712402,75.83999633789062,2250,131
添える,60,10.0,44.90999984741211,2050,162
歩む,60,8.140000343322754,61.810001373291016,2150,110
夜中,60,8.934000015258789,81.16000366210938,1750,86
周辺,60,,,2200,380
縮める,60,10.0,38.630001068115234,1450,129
瞬間,60,9.949000358581543,52.2400016784668,1950,89
動かす,60,8.909000396728516,78.58000183105469,2500,60
失う,60,9.567000389099121,49.2599983215332,2200,190
決まり,60,4.929999828338623,2.4000000953674316,2450,115
合格,60,9.949000358581543,47.47999954223633,1500,151
指導,60,9.89900016784668,49.47999954223633,1350,114
夫,60,,,2350,624
迎える,60,9.89900016784668,31.209999084472656,2250,111
お茶,60,4.929999828338623,2.4000000953674316,2500,215
口,60,4.870999813079834,172.32000732421875,2250,113
習う,60,6.526000022888184,117.23999786376953,2450,127
吹く,60,9.847000122070312,19.440000534057617,2100,75
学校,60,,,2500,299
時々,60,,,2500,299
同期,60,9.211999893188477,48.7400016784668,2500,188
新卒,60,9.289999961853027,92.44999694824219,2550,66
地雷,60,8.77400016784668,87.0,2450,69
勤める,60,9.288000106811523,75.69999694824219,2350,292
霊魂,60,9.89900016784668,75.3499984741211,1300,58
聴解,60,,,2400,461
打付ける,60,,,2800,549
一人,60,,,2200,312
綻ぶ,60,9.89900016784668,46.2400016784668,1950,145
語り部,60,8.425000190734863,89.83999633789062,2500,69
産卵期,60,9.232999801635742,95.77999877929688,2600,72
曲げる,61,10.0,43.709999084472656,1650,161
鍵,61,8.798999786376953,106.80999755859375,1500,96
頂上,61,9.949000358581543,76.22000122070312,1750,58
到着,61,9.569999694824219,48.7400016784668,2200,188
専攻,61,9.006999969482422,81.69999694824219,1500,77
物価,61,9.751999855041504,25.34000015258789,2450,119
現象,61,9.567000389099121,49.2599983215332,2200,190
生徒,61,,,2500,655
絆,61,9.506999969482422,66.11000061035156,2200,255
正反対,61,10.0,51.06999969482422,1450,197
拷問,61,9.515999794006348,74.72000122070312,1400,61
託す,61,10.0,41.689998626708984,2050,143
強度,61,9.536999702453613,94.75,2250,68
授かる,61,9.949000358581543,45.52000045776367,1350,121
故,61,9.538000106811523,57.040000915527344,2200,220
無論,61,7.264999866485596,144.8800048828125,2150,135
篝火,61,9.586000442504883,73.44000244140625,2200,61
膣,61,8.776000022888184,87.06999969482422,1650,64
陽電子,61,8.75,68.44000244140625,2800,264
ピクピク,61,7.25,155.35000610351562,1800,113
丸薬,61,9.237000465393066,46.880001068115234,2650,202
詳細,62,9.89900016784668,26.450000762939453,2300,102
反射,62,9.89900016784668,30.34000015258789,1850,108
しくじる,62,9.949000358581543,34.81999969482422,2250,144
保護,62,9.515999794006348,75.06999969482422,1850,62
お葬式,62,9.89900016784668,59.22999954223633,1350,122
申し込む,62,9.074999809265137,82.44000244140625,2500,72
刈る,62,9.46500015258789,47.41999816894531,2250,100
改善,62,,,2200,333
物理,62,,,2500,347
意思,62,8.838000297546387,69.91000366210938,1750,59
達人,62,8.140000343322754,56.619998931884766,2650,114
安心,62,8.934000015258789,48.599998474121094,2350,110
ご覧になる,62,8.812000274658203,100.0,2400,72
こんな,62,,,2500,301
静か,62,9.090999603271484,87.33000183105469,2050,71
新しい,62,,,2500,301
真夜中,62,,,2200,316
川柳,62,,,2250,400
保育園,62,10.0,30.530000686645508,1650,106
祝福,62,9.744999885559082,78.98999786376953,2100,62
累計,62,9.3149995803833,77.3499984741211,2250,59
市長,62,8.871999740600586,69.22000122070312,2700,267
押しつぶす,62,9.59000015258789,87.2699966430664,2250,73
邪悪,62,9.597999572753906,42.2599983215332,2200,163
一人,62,9.032999992370605,60.66999816894531,2600,234
体現,62,9.526000022888184,60.40999984741211,2200,233
頭巾,62,9.59000015258789,44.06999969482422,2200,170
膣,62,9.147000312805176,63.0,2500,243
野垂れ死に,62,9.70300006866455,34.060001373291016,2250,106
抱き枕,62,8.034000396728516,122.55999755859375,2450,154
知能指数,62,9.055000305175781,54.61000061035156,2800,212
心細い,63,9.536999702453613,40.4900016784668,2500,195
放射,63,9.543000221252441,92.02999877929688,2250,72
認める,63,10.0,59.630001068115234,1300,230
重宝,63,9.576000213623047,47.189998626708984,2200,182
野党,63,8.04800033569336,95.16000366210938,2400,138
体験,63,8.807000160217285,82.72000122070312,1800,67
連中,63,9.800000190734863,57.29999923706055,2350,85
茎,63,9.458999633789062,50.84000015258789,2400,200
犠牲,63,8.934000015258789,55.540000915527344,2450,150
寿命,63,7.210000038146973,161.1300048828125,1950,125
蚊,63,9.89900016784668,71.33000183105469,2200,60
険しい,63,9.152000427246094,61.70000076293945,2500,238
登場,63,,,2250,438
物語,63,9.07800006866455,91.66999816894531,2250,75
影響,63,5.771999835968018,86.8499984741211,2100,62
生,63,9.071000099182129,94.33000183105469,2050,71
危険,63,9.119999885559082,78.41000366210938,2200,61
卵,63,9.949000358581543,47.029998779296875,2200,188
学校,63,2.313999891281128,95.1500015258789,2950,71
次,63,3.1480000019073486,209.80999755859375,2800,221
断熱,63,9.848999977111816,47.09000015258789,2300,101
浸かる,63,8.838000297546387,84.83000183105469,1700,61
航行,63,9.352999687194824,52.630001068115234,2500,209
変身,63,9.937000274658203,45.630001068115234,1900,176
戦車,63,9.960000038146973,44.90999984741211,2500,140
無関心,63,8.767000198364258,78.63999938964844,2250,60
詞,63,9.817000389099121,38.84000015258789,2250,167
へそ曲がり,63,,,2500,432
水門,63,9.944000244140625,43.560001373291016,1900,168
千里眼,63,9.89900016784668,49.790000915527344,1950,137
冠する,63,9.949000358581543,31.440000534057617,2250,118
知能指数,63,8.876999855041504,95.75,2300,87
遂げる,64,9.729000091552734,88.11000061035156,1350,63
土俵,64,9.92300033569336,94.91000366210938,1900,71
恐れる,64,8.050999641418457,90.5999984741211,1800,74
観客,64,4.929999828338623,87.94999694824219,2350,67
言わば,64,9.5649995803833,82.29000091552734,2250,69
新た,64,9.317999839782715,66.88999938964844,2350,258
約,64,,,2200,496
本,64,9.78499984741211,45.810001373291016,2300,112
鼻,64,8.949999809265137,65.58999633789062,2650,253
一緒,64,5.781000137329102,18.010000228881836,2350,136
庭,64,9.482000350952148,74.66999816894531,2200,288
誓約,64,9.848999977111816,30.459999084472656,2300,114
人参,64,9.357000350952148,57.31999969482422,2450,109
刑務所,64,8.01200008392334,140.8300018310547,1650,108
威嚇,64,9.800000190734863,38.90999984741211,2350,118
ついて行く,64,,,2500,100
水色,64,7.296999931335449,107.1500015258789,2600,162
領袖,64,9.949000358581543,30.809999465942383,2100,96
思いやり,64,7.383999824523926,83.30999755859375,2150,60
重厚,64,9.949000358581543,46.400001525878906,2250,88
意志的,64,10.0,43.119998931884766,2050,155
北極星,64,8.564000129699707,101.33000183105469,2500,76
罠に掛かる,64,9.70199966430664,56.31999969482422,2200,79
殿方,64,8.925999641418457,74.41999816894531,2400,61
隊列,64,9.836000442504883,58.900001525878906,2100,91
鉄塊,64,9.281999588012695,92.94000244140625,2550,70
まとめて,64,9.70300006866455,35.59000015258789,2150,113
振動,65,9.949000358581543,55.439998626708984,1950,167
締め切り,65,9.949000358581543,57.63999938964844,1950,167
祭る,65,,,2200,352
通知,65,8.859999656677246,65.23999786376953,2250,145
めっきり,65,9.538999557495117,93.68000030517578,2250,71
調整,65,9.663999557495117,44.06999969482422,2250,118
穴,65,9.121999740600586,74.44000244140625,2650,167
食品,65,,,2500,643
保存,65,9.89900016784668,25.190000534057617,2300,101
自動,65,8.140000343322754,70.44000244140625,2850,149
曇り,65,9.506999969482422,66.11000061035156,2200,255
正式,65,9.848999977111816,48.72999954223633,1700,84
近所,65,9.942999839782715,43.810001373291016,1900,169
占い,65,,,2550,419
谷底,65,8.798999786376953,100.54000091552734,1650,77
煮込む,65,6.335999965667725,263.5799865722656,2250,114
使い分ける,65,9.10200023651123,84.0,2250,75
整理券,65,9.949000358581543,47.77000045776367,1650,157
退魔,65,9.366999626159668,54.189998626708984,2350,209
切りつける,65,7.7779998779296875,68.0199966430664,2400,165
おさらば,65,10.0,44.68000030517578,2200,145
秘薬,65,10.0,44.689998626708984,2650,135
削減,66,9.89900016784668,60.79999923706055,1350,121
限定,66,8.798999786376953,89.45999908447266,2050,73
蓋,66,10.0,45.66999816894531,2200,154
間違う,66,8.973999977111816,51.0099983215332,2650,149
位置,66,9.880000114440918,66.37000274658203,1900,256
こっそり,66,9.949000358581543,42.54999923706055,1800,103
心当たり,66,8.909000396728516,88.58999633789062,1600,89
踏切,66,9.89900016784668,39.18000030517578,2000,99
解説,66,9.756999969482422,61.25,2250,90
日常,66,9.751999855041504,28.5,2350,99
学期,66,,,2600,416
図,66,9.652000427246094,82.95999908447266,2100,67
奨学金,66,8.043000221252441,84.83999633789062,2100,170
滞在,66,9.949000358581543,44.5099983215332,1300,97
証明,66,,,2350,830
注意,66,8.979999542236328,82.38999938964844,2100,105
規則,66,,,2500,833
少し,66,2.365999937057495,263.6099853515625,2600,177
少し,66,4.01800012588501,128.3000030517578,2550,104
文章,66,9.963000297546387,57.560001373291016,1850,222
大好き,66,,,2500,257
注釈,66,10.0,41.220001220703125,2350,145
共謀,66,9.800000190734863,43.75,2500,127
凍死,66,8.904999732971191,93.9000015258789,2750,69
狼,66,7.511000156402588,136.9199981689453,2550,100
鎧,66,9.949000358581543,53.43000030517578,2250,90
遺骨,66,10.0,41.790000915527344,2050,80
披露宴,66,9.949000358581543,54.20000076293945,1950,95
夕餉,66,10.0,87.33000183105469,1300,68
流れ着く,66,9.89900016784668,59.470001220703125,2250,95
螺子,67,8.876999855041504,50.56999969482422,2300,99
視点,67,9.949000358581543,68.55999755859375,1350,94
製,67,8.916999816894531,61.790000915527344,2500,153
裾,67,10.0,40.290000915527344,2350,146
物体,67,9.654999732971191,51.720001220703125,2750,154
兼ねる,67,9.656999588012695,79.36000061035156,1800,67
捨てる,67,,,2800,450
間隔,67,8.854000091552734,91.25,1950,67
部分,67,9.527999877929688,59.88999938964844,2200,231
恐怖,67,9.848999977111816,56.27000045776367,2300,89
自殺,67,9.482000350952148,74.41000366210938,2200,287
縁,67,9.543999671936035,55.220001220703125,2200,213
鉄,67,8.63599967956543,81.66999816894531,2500,74
嵐,67,9.029999732971191,97.4800033569336,2500,70
私,67,,,2500,306
春,67,9.52400016784668,43.29999923706055,2500,197
靴下,67,,,2950,500
熱戦,67,9.015000343322754,70.12000274658203,2100,167
探査,67,8.909000396728516,83.80000305175781,1950,125
団栗,67,9.848999977111816,47.939998626708984,2250,139
意匠,67,8.774999618530273,80.05000305175781,2350,63
生息,67,8.838000297546387,64.56999969482422,2200,117
足場,67,9.092000007629395,77.5199966430664,2500,299
改行,67,9.517999649047852,62.7400016784668,2200,242
難破船,67,7.224999904632568,159.8800048828125,1850,132
彼等,67,8.895000457763672,79.06999969482422,2650,305
突き進む,67,9.89900016784668,32.4900016784668,1950,103
火炎,67,4.929999828338623,2.4000000953674316,2250,85
隊,67,9.817000389099121,46.5099983215332,2300,153
流水,67,9.017000198364258,68.41000366210938,2500,119
刃,68,10.0,44.11000061035156,2350,154
墜落,68,9.949000358581543,37.9900016784668,2250,126
団扇,68,8.973999977111816,90.02999877929688,2550,69
描写,68,7.25,161.47000122070312,1800,116
溶岩,68,9.89900016784668,64.48999786376953,1650,93
足りる,68,8.098999977111816,97.04000091552734,1750,72
逸れる,68,9.800000190734863,25.3799991607666,2300,104
相手,68,8.63700008392334,81.43000030517578,2350,64
心理,68,9.89900016784668,51.25,1950,154
迎える,68,9.949000358581543,59.150001525878906,2250,95
磨く,68,9.496000289916992,69.73999786376953,2200,269
遠い,68,9.020000457763672,100.8499984741211,2500,79
道端,68,9.751999855041504,26.719999313354492,2400,118
短刀,68,8.909000396728516,92.54000091552734,2750,72
寄付,68,9.543000221252441,91.83000183105469,2250,73
原子力発電所,68,9.517999649047852,62.7400016784668,2200,242
招待,68,,,2600,432
呪術師,68,,,2500,477
棍棒,68,8.123000144958496,69.62999725341797,2100,111
解,68,5.008999824523926,35.529998779296875,3100,113
生理,69,,,2250,349
企画,69,10.0,50.34000015258789,2050,99
締め切り,69,,,2500,358
生える,69,8.036999702453613,80.52999877929688,2100,66
咥える,69,9.848999977111816,51.279998779296875,2300,104
頂上,69,,,2200,371
繰り返す,69,4.929999828338623,2.4000000953674316,2250,99
欠席,69,8.130999565124512,84.87999725341797,2050,120
講演,69,8.760000228881836,96.44000244140625,1550,73
異なる,69,9.550000190734863,88.79000091552734,2200,69
塔,69,9.04699993133545,103.0,2250,80
原因,69,9.89900016784668,34.52000045776367,2250,109
思い出す,69,,,2200,723
引き出し,69,8.934000015258789,57.83000183105469,2000,108
確か,69,8.036999702453613,134.89999389648438,1700,108
子供,69,,,2500,211
秀でる,69,9.70300006866455,45.91999816894531,2050,104
被疑者,69,9.37399959564209,47.7400016784668,2500,201
せめて,69,9.848999977111816,50.4900016784668,1700,131
台地,69,,,2200,371
独創的,69,9.484000205993652,73.88999938964844,2200,285
年中行事,69,,,2650,635
ベレー帽,69,,,2650,818
流れ着く,69,8.586000442504883,88.2300033569336,2350,110
凶暴,69,8.90999984741211,109.5199966430664,1550,82
口述,70,8.894000053405762,106.31999969482422,2100,81
冊,70,9.70300006866455,30.68000030517578,2450,107
この間,70,8.012999534606934,65.76000213623047,2900,143
読者,70,,,2750,496
重力,70,8.960000038146973,63.2599983215332,2650,244
急に,70,,,2550,334
迎え,70,10.0,32.9900016784668,2100,116
急,70,,,2550,334
道具,70,8.925000190734863,89.56999969482422,2300,67
